	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Os10g0162854	655038.122425875	0.764045041317068	2.99579722325147	0.255038971058201	0.798692999674311	0.89933498266526
Os10g0162848	17343737.1008403	-1.50050618734838	0.894397133367636	-1.67767329675867	0.0934108951734269	0.227581886043956
Os10g0162852	4456038.76001945	-3.0705429055367	3.10984015180545	-0.98736358000718	0.323464431904036	0.53502479720003
Os10g0163040	85473838.40124	-0.0569578571984148	0.253912742801731	-0.224320593641456	0.822507853075186	0.911861910511691
Os10g0163100	173242823.96484	-0.12882243901644	0.250288610831798	-0.514695569200362	0.606765770123152	0.780837405463432
Os10g0163190	213840877.068708	-1.19072661462499	0.458555002786434	-2.59669310636559	0.00941259805751285	0.0382424191403266
Os10g0163220	70465370.6735058	-1.29035666940035	0.721055094456043	-1.78953963340871	0.0735279505304779	0.19087433451244
Os10g0163250	341112824.804473	-0.823077062050935	0.409525891449287	-2.0098291200542	0.0444492776345896	0.130400296556216
Os10g0163290	2475453.04810592	0.428220040120026	3.7249580538849	0.114959694559089	0.908477069256987	0.955874083722734
Os10g0163300	66003565.0843261	-0.725583234569538	0.496006241221764	-1.46285101732244	0.143508149627602	0.309631868007034
Os10g0163310	84456989.3369654	-1.39319034014296	0.512613114303664	-2.71782032349187	0.00657135125597229	0.0285825536004755
Os10g0164001	3382342.89205375	-23.1003008335418	2.60135669133242	-8.88009741628696	6.68018337527513e-19	2.97158047286964e-17
Os10g0164500	11001836.8281173	-24.8124506651941	1.37145842908745	-18.0920180582535	3.68348296404294e-73	3.02244710238767e-71
Os10g0165400	567700704.489425	-0.842424218433183	0.39376869151759	-2.13938852067306	0.0324042158556547	0.102172347747909
Os10g0166300	331794278.113222	-1.09337182253295	0.138225637042436	-7.9100508843904	2.5728371144711e-15	6.11439019924403e-14
Os10g0166600	47109082.9005742	-1.53133124982238	0.609417318798403	-2.51277934280195	0.0119784230650489	0.0464546186206011
Os10g0167250	5067185.66832023	-0.905267791222185	2.44596784082479	-0.370106170699663	0.711303384521383	0.850329113710456
Os10g0168900	36261477.0181809	-0.735280403559423	0.430430541593068	-1.70824403128569	0.087591071565775	0.217950204506664
Os10g0169800	481481674.213909	-0.261061432583894	0.212821999206381	-1.22666563399178	0.219948289332103	0.416408453604967
Os10g0170000	32409396.5115688	0.957587470001146	0.543669393260185	1.7613415098813	0.0781806182981778	0.200089658295695
Os10g0167500	261685316.493929	-0.175096346012887	0.31087211273865	-0.563242371502427	0.573269853887906	0.756264092728774
Os10g0167600	1075028954.45412	-0.750040211899407	0.216246497024673	-3.46845022795366	0.000523469482854512	0.00330835982294311
Os10g0167700	232929813.521313	-0.566882396371611	0.155022034359924	-3.65678594473509	0.000255397481267694	0.00176474936700704
Os10g0170300	131740347.55951	0.0696337245333776	0.316777955436719	0.219818719510891	0.826012340125861	0.914202411115612
Os10g0172000	139005.711175253	17.6574031123482	3.13524414293509	5.63190689699144	NA	NA
Os10g0172600	1544530933.79163	-0.236607761526723	0.171949985141423	-1.37602664712138	0.168813383513075	0.346558994063525
Os10g0175500	72212594.6796006	-0.670000625847755	0.579727217799043	-1.15571704290759	0.247796914714706	0.450587067798966
Os10g0175700	4222874.40082296	-2.08314966064736	1.21462032963786	-1.71506240247802	NA	NA
Os10g0176550	9267302.87417126	1.04522443794517	2.45801263171564	0.425231516086893	0.670667911581911	0.825087866311907
Os10g0176700	62720067.6500125	-0.607013548551203	0.331897161477954	-1.82892057843503	0.0674115069633981	0.178893834364758
Os10g0177200	404536007.057403	-1.04248805936144	0.326062836620699	-3.19719987155157	0.00138768736121611	0.00767923231469965
Os10g0177400	2205488.60917368	-0.73912001088357	2.40638971751117	-0.307148923345638	0.758730020789821	0.877176700732869
Os10g0178101	156125812.012686	0.164950121534179	0.289721135604755	0.569341001614766	0.569124746766869	0.753040462680219
Os10g0178200	225342816.856133	-1.39842844118731	0.530507194896746	-2.63602163107229	0.00838843839289774	0.0348270755020001
Os10g0178500	196956071.76217	-0.965715523022224	0.64248906340095	-1.5030847652259	0.132817186892751	0.293345382148731
Os10g0182300	11933287.5487754	-0.0641164127871964	0.285427915868486	-0.224632592758512	0.822265107438884	0.911800891634736
Os10g0182000	984233920.52535	-0.103701262487525	0.126960565971779	-0.81679899340222	0.4140433075735	0.626027296175902
Os10g0183000	23971302.5524006	-0.000164046275593333	0.293029578264611	-0.000559828385123623	0.999553321598143	0.999871877140691
Os10g0183500	47974612.454042	1.74289479974099	0.574020251200034	3.03629496711541	0.00239504936718575	0.0122152079814612
Os10g0183900	355855229.239836	0.248244047904334	0.298616209993921	0.831314709638124	0.405795866962218	0.618161691970544
Os10g0184200	86333719.4384342	0.581529331554828	0.585072414066829	0.993944198313209	0.320250034980038	0.532124010790718
Os10g0184250	537298862.999325	-0.047724743787983	0.578233122927559	-0.0825354721057062	0.934220911885471	0.969093598183749
Os10g0185100	1220646208.79793	-0.850001505683408	0.283048560561579	-3.00302359424466	0.00267311706392966	0.0134003441173836
Os10g0185200	1194190295.6325	-0.598510877696285	0.334241210768861	-1.79065554579437	0.073348587527134	0.190554122778803
Os10g0187410	189346911.696302	0.0309804126622216	0.576531425822949	0.0537358611770378	0.957145610977432	0.981048801395502
Os10g0187454	236309465.435878	-0.324723677952228	0.398621650425942	-0.814616259817419	0.41529200024864	0.626575481552924
Os10g0187500	376804546.7887	-0.27146212723017	0.196421931389113	-1.38203572946446	0.166960730739884	0.343656121034772
Os10g0188000	58617037.8830874	0.438954867931184	0.358488500823486	1.22446010659438	0.220778706773965	0.417459963419701
Os10g0188100	373086431.933048	-0.231220369693624	0.228831375947645	-1.01043997457117	0.312284544094828	0.523378849592436
Os10g0188250	899132822.29516	-0.424281933149089	0.359682417723745	-1.17960153802948	0.23815873095006	0.439043586892984
Os10g0188275	133624697.57419	-1.1237731329128	0.737681260575876	-1.52338576695783	0.127662220786283	0.28553826489154
Os10g0188300	123219973.456082	-0.301618413658883	0.696448040148267	-0.43308099997621	0.664955925496183	0.821028392987204
Os10g0188400	96620242.4718305	0.234904572696995	0.233721599015672	1.00506146494934	0.314867254064078	0.526071119674508
Os10g0181800	75012.8797782377	16.7675744717236	3.09305636032305	5.42103748473962	NA	NA
Os10g0180000	740465242.194218	-0.0163407623997526	0.167906186277691	-0.0973207882449755	0.922471647728456	0.963097811024156
Os10g0180600	34062973.4580656	0.667261433903741	0.226180619925072	2.95012647027313	0.00317643875495141	0.0155543033226331
Os10g0181100	1361633.11378311	1.53986916368386	3.63048544188382	0.424149659414372	0.671456671150433	0.825446152194246
Os10g0181200	52744774.7419308	-0.957636264182053	0.635657231530838	-1.50652933165851	0.1319313432431	0.292154309326078
Os10g0181333	19273276.3667385	-0.683055543599331	0.693782807165891	-0.9845380089334	0.324851052620228	0.536550993950364
Os10g0181700	28814299.0019603	-0.223050100913121	0.589985280173168	-0.378060450673707	0.705385687457998	0.846839383964206
Os10g0189600	178001586.818058	0.780347777243449	0.787219907888911	0.991270380008693	0.321553572261652	0.533138287126498
Os10g0188900	1003690102.22794	-0.864633695106011	0.28923174032883	-2.98941497265481	0.00279512230661345	0.0139257293503646
Os10g0190900	240725491.34335	-0.935576602901576	0.379250982799968	-2.46690620547458	0.0136286051182155	0.0514872548003139
Os10g0191000	19201750.8258613	-0.530675815432515	0.793202765564723	-0.669029204726359	0.503476848414602	0.70195247296751
Os10g0194250	527912.086327974	-20.4194559923536	3.2059775489775	-6.36918246631705	NA	NA
Os10g0194400	11117657.3101433	3.3458562347489	3.122678502729	1.07146996779363	0.283958167316618	0.492450979492041
Os10g0194225	131027.456734978	17.5720949770775	3.14476473406477	5.58772959602758	NA	NA
Os10g0194200	102471420.726634	0.57716204207738	0.67027796229309	0.861078648778558	0.389194727744689	0.602433349170592
Os10g0190000	1028132752.60967	-0.342942218290144	0.237352142500193	-1.44486674810557	0.14849531792737	0.317403351387835
Os10g0190500	775925058.693591	-1.53087390273426	0.27736851526296	-5.51927785056249	3.40395612220705e-08	4.42824243685939e-07
Os10g0190800	112416751.956465	-0.888372050365844	0.171701796034044	-5.17392404089766	2.29228044013972e-07	2.76165214931119e-06
Os10g0195100	264450694.031182	-5.16561637661188e-05	0.200889113506737	-0.000257137695838289	0.999794833804751	0.999871877140691
Os10g0195175	76990660.404528	0.36951630428117	0.504653587052867	0.732217730659784	0.464035683882999	0.66922977793185
Os10g0195250	104741623.652955	-1.12309539802334	1.6045853903571	-0.699928719763176	0.483971820625332	0.687021729359438
Os10g0196400	330347.201892283	-19.7427941063275	3.16873666544379	-6.23049378688665	NA	NA
Os10g0196000	855414804.23736	-1.96101598965164	0.698724674171412	-2.80656467724877	0.00500728592754369	0.0228603309413875
