	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Os01g0100100	932263285.89199	-0.612167412590471	0.118430345475433	-5.16900807924651	2.35339725353305e-07	1.26868841371291e-06
Os01g0100200	6095456.91484868	0.102673754463644	2.80992381903205	0.0365396932714756	0.970852029174745	0.99535860434499
Os01g0100300	1.9777665529741	-0.0252722852982192	0.895407909139373	-0.0282243266340028	0.977483235102512	NA
Os01g0100400	166899587.894122	0.582625370406615	0.437683097327471	1.33115803183667	0.183137017391111	0.329044481547295
Os01g0100466	1.9777665529741	-0.0252722852982192	0.895407909139373	-0.0282243266340028	0.977483235102512	NA
Os01g0100600	421322879.858151	0.389685229830489	0.206821723809411	1.88416005172449	0.0595433293341375	0.129302182276695
Os01g0100650	0.988883276487052	-0.0252941507368795	1.24868372758062	-0.0202566512065373	0.983838636010207	NA
Os01g0100800	768872901.535444	-0.456604553089927	0.154518513913177	-2.95501517278693	0.00312653674321782	0.00956757026209866
Os01g0101150	14872865.0424209	-0.210202137415174	0.302733776218068	-0.694346498237315	0.487464937332948	0.691581241680338
Os01g0101175	0.988883276487052	-0.0252941507368795	1.24868372758062	-0.0202566512065373	0.983838636010207	NA
Os01g0101200	87901193.1478877	0.315025547944283	0.444435768338205	0.708821319945058	0.478435365684544	0.682605578236008
Os01g0101300	124178019.648514	-0.201745293635932	0.189380713125952	-1.06528954456813	0.286744922696938	0.4682942289364
Os01g0101600	373967940.818612	-0.0722734905773378	0.168281093311504	-0.429480752442894	0.667573398141448	0.857832806000257
Os01g0101700	304019982.097324	-0.477931512287324	0.28963135644837	-1.65013732680053	0.0989148518195047	0.198633061885863
Os01g0101800	14603114.1646842	3.40839029573385	2.66240221059505	1.28019360942916	0.200477052904628	0.353676656477366
Os01g0101850	59985.3969255226	-0.0246390682110888	2.23929204477682	-0.0110030615562449	NA	NA
Os01g0101900	310146412.951666	2.51400878067474	2.55295481108197	0.984744723941777	NA	NA
Os01g0102000	74855774.1759396	3.20441245151643	1.89920529787325	1.68723858084471	0.0915574856355519	0.186302257597304
Os01g0102300	206704344.203543	1.30155513616633	0.229796185818237	5.66395448006185	1.47923663241321e-08	8.90245813181395e-08
Os01g0102400	4073729.01870228	-3.59794879381399	2.74333767222518	-1.31152239487005	0.189681332683851	0.338302327512319
Os01g0102600	74559228.5024888	-0.598824604707578	0.513122074868598	-1.16702171673461	0.243201599561688	0.412138693478342
Os01g0102800	1378091447.04889	-0.466369204214685	0.168912002342269	-2.76101874199368	0.00576213696265676	0.0166513659077508
Os01g0102850	149067898.189841	-1.11600577058183	0.392491848496783	-2.84338585592556	0.00446369947275655	0.0132178150029452
Os01g0103000	130555924.266084	-1.91853516632401	0.305670989783602	-6.27647120743196	3.46343486701619e-10	2.43019704143399e-09
Os01g0103050	67016.0722166098	-0.0247395338923243	2.64153850360351	-0.00936557762022978	NA	NA
Os01g0103100	1.9777665529741	-0.0252722852982192	0.895407909139373	-0.0282243266340028	0.977483235102512	NA
Os01g0103075	0.988883276487052	-0.0252941507368795	1.24868372758062	-0.0202566512065373	0.983838636010207	NA
ENSRNA049442722	0.988883276487052	-0.0252941507368795	1.24868372758062	-0.0202566512065373	0.983838636010207	NA
Os01g0103400	310344064.041804	-0.137913109724493	0.179297240903862	-0.769187016092681	0.44178229713404	0.646408242715503
Os01g0103600	1402619040.36009	0.217502943227788	0.120641403223894	1.8028880418784	0.0714057993905463	0.150933617672098
Os01g0103650	2.96664982946116	-0.0252592398899422	0.737476750213452	-0.0342508965640357	0.972677080737323	0.99535860434499
Os01g0103700	156483779.083174	-1.02971359036559	0.350809568174577	-2.93524944522939	0.00333279647042625	0.0101640718715274
Os01g0103800	332067525.645421	1.94284961056362	0.170997964950315	11.3618288447359	6.47742346120015e-30	1.89095692086731e-28
Os01g0103900	79447050.0752254	-0.876056367853971	0.669341290591328	-1.30883359530983	0.190590724267628	0.339668059535819
Os01g0104000	133947774.025407	0.042327687421951	0.325427472627117	0.130067959783012	0.896512659129706	0.99535860434499
Os01g0104100	1351434709.47749	0.0512048414477393	0.15612166215459	0.327980375952166	0.742926500388329	0.917102235375674
Os01g0104200	178795706.557429	-1.40508044394258	0.494359204358972	-2.84222571675291	0.00447997612866409	0.0132599748614795
Os01g0104350	114350051.801882	-1.34293675037104	0.344614898500967	-3.89692017441107	9.74237128193357e-05	0.000385705965623096
Os01g0104500	4494014.20553871	22.5145868339006	1.03828240611291	21.684453768402	2.87651536814051e-104	1.80727152755321e-102
Os01g0104600	575762652.67777	-0.526696687649772	0.248173798471072	-2.1222896651242	0.0338134208212043	0.0794795670504558
Os01g0104800	481289048.349039	-0.798433313523052	0.235243940299326	-3.39406537956778	0.000688632502372914	0.00238255121298508
Os01g0104900	262313483.639173	-0.296732491849476	0.326260471946918	-0.909495686310885	0.363088533788833	0.559562498659872
Os01g0105300	16383954.0843307	1.8093138797089	0.517462650231111	3.49651106007518	0.000471384952570194	0.00167961561661689
Os01g0105400	1294377500.15234	-0.200596718474112	0.231141948432279	-0.867850772370226	0.385476031031243	0.585632675845667
Os01g0105700	33560565.7419685	0.75333384801967	0.725655224070982	1.03814294038071	0.299203512636796	0.484202237740043
Os01g0105800	70309620.2612534	0.483808473362065	0.327257863538177	1.47837081172421	0.139308553534522	0.264049754863109
Os01g0106300	87200331.4418987	1.88356456852483	0.376329873460749	5.00508915543556	5.58361818268079e-07	2.89544442882197e-06
Os01g0106500	201497282.044473	-0.996767580332049	0.270892440603835	-3.67956956683693	0.000233627952506002	0.00087412207604051
Os01g0106600	26801267.2328446	3.59991509287499	1.86490996344076	1.93034257065856	0.0535644056179222	0.118163324105485
Os01g0106700	815574988.174091	-0.195143613592309	0.241608110374077	-0.807686518843145	0.419271066214587	0.62243951704506
Os01g0107000	336717221.831976	0.571524367081728	0.271072618812012	2.10838102935833	0.0349980440381982	0.0818498582518946
Os01g0107400	77619394.7242675	2.0380465996307	0.534236130865917	3.81487975425273	0.000136249261956345	0.000528478907358557
Os01g0107700	7822367.80877289	1.5987193251597	0.868156780157807	1.84150992274586	0.0655468678236249	0.140382015558691
Os01g0107750	5.93329965892231	-0.0252364388878019	0.529697609783975	-0.047643105088003	0.962000678123148	0.99535860434499
Os01g0107801	6850000.65554994	-24.469068406186	2.67473004395567	-9.14823851531518	NA	NA
Os01g0107900	973613324.18117	0.788584524029611	0.129015449888161	6.11232627342855	9.81891736736428e-10	6.60630780244471e-09
Os01g0108000	1315648337.08875	-0.45415377795306	0.0988378506105479	-4.59493782136732	4.32878328428532e-06	2.03867430757823e-05
Os01g0108400	7568476.55468447	0.999976494199498	3.74133822855975	0.267277758147102	0.789255310453087	0.951631043923292
Os01g0108500	0.988883276487052	-0.0252941507368795	1.24868372758062	-0.0202566512065373	0.983838636010207	NA
Os01g0108600	1545058.86108305	-16.2764523008004	2.99606335146843	-5.43261286274973	5.553480605893e-08	3.17545799164394e-07
Os01g0108700	934829.738883276	0.585249319430587	3.7832577969696	0.15469453863265	NA	NA
Os01g0108800	35632981.5476003	5.64507585592293	2.29903820119623	2.45540759304726	0.0140724927794828	0.0368991542023313
Os01g0109000	217868649.994031	0.755602980467327	0.310529829497962	2.43327020044715	0.0149631301330609	0.0389439641676052
Os01g0109300	5039206.76843882	3.13135966314889	2.84763151661407	1.09963653825274	0.271490515416479	0.448535302114966
Os01g0109201	18.788782253254	-0.0251970718193724	0.306201909383247	-0.0822890747811614	0.934416842017581	0.99535860434499
Os01g0109366	0.988883276487052	-0.0252941507368795	1.24868372758062	-0.0202566512065373	0.983838636010207	NA
Os01g0109432	22876717.2369717	-0.912852196181845	0.814996835630194	-1.12006839324227	0.262684618222163	0.437012446727003
Os01g0109500	39413069.9996856	-1.2468191656049	0.740874833794848	-1.68290122532377	0.0923942143609597	0.187740481973512
Os01g0109750	229436695.010365	0.734895771902867	0.369420611420107	1.98931989495069	0.0466659050946935	0.105002323306062
Os01g0110050	18650522.4040015	3.41870028668331	1.81285366855436	1.88581149487345	0.0593203613761302	0.128871788169592
Os01g0110100	114494694.585364	-0.0580937755665825	0.34519029283509	-0.168294928253779	0.866351263625596	0.99535860434499
Os01g0110200	633906617.329296	11.4487690673684	2.24518208386714	5.09926083484901	3.40982406866344e-07	1.80844924816182e-06
Os01g0110500	53935228.3028624	1.60048005842924	0.508645597536132	3.14655246439158	0.00165207619284091	0.0053487868872274
Os01g0110600	7.91106621189642	-0.0252268792941112	0.461824935504804	-0.0546243334967104	0.956437752370378	0.99535860434499
Os01g0110700	4155401.00543208	19.0136636546854	2.28867623966717	8.30771225966436	9.75647586991097e-17	1.19199480437884e-15
Os01g0110800	3547292.07237627	3.61355861757342	3.00038355530678	1.20436555892399	0.228448317714175	0.39266300086324
Os01g0111000	595239.977766553	-20.2074190045722	2.48415181486267	-8.13453464626089	NA	NA
Os01g0111100	17839888.8587357	0.845736133909217	0.953941178857947	0.886570527253815	0.375310167481188	0.574010276142364
Os01g0111300	44878044.0798514	3.53607557766568	0.355135560223117	9.95697410713846	2.35109646297299e-23	4.25569729285947e-22
Os01g0111400	338122.172694644	17.5596660331682	2.25904857743291	7.77303605092117	NA	NA
Os01g0111500	20215738.662035	22.3457901227165	0.477224605750774	46.8244718596643	0	0
Os01g0111600	9564850.22597347	-21.3986298508612	0.893910228883238	-23.9382313340283	1.22538650922096e-126	9.29257390418265e-125
Os01g0111700	51011415.5806573	-1.04643131689988	0.446122615339463	-2.34561369659244	0.0189957840067314	0.0480361012832093
Os01g0111800	1034455.90362147	19.8552635274861	3.43331079849054	5.7831244221221	7.33257872307582e-09	4.53789448408101e-08
Os01g0111900	449065703.268719	3.14946066445709	0.267324917428139	11.7813958188305	4.868018969607e-32	1.54794671660694e-30
